"","id","name","role","cast_crew","movie_id","overview","release_date","genre_ids","original_title","original_language","title","popularity","vote_count","vote_average"
"84",1757620,"Amelia Chen Miley","Casting Associate","crew",263115,"In the near future, a weary Logan cares for an ailing Professor X in a hide out on the Mexican border. But Logan's attempts to hide from the world and his legacy are up-ended when a young mutant arrives, being pursued by dark forces.","2017-02-28","28,18,878","Logan","en","Logan",128.555807,2060,7.6
"85",1757621,"Brittany A. Jones","Casting Associate","crew",263115,"In the near future, a weary Logan cares for an ailing Professor X in a hide out on the Mexican border. But Logan's attempts to hide from the world and his legacy are up-ended when a young mutant arrives, being pursued by dark forces.","2017-02-28","28,18,878","Logan","en","Logan",128.555807,2060,7.6
"86",1527912,"Beth Lipari","Casting Associate","crew",263115,"In the near future, a weary Logan cares for an ailing Professor X in a hide out on the Mexican border. But Logan's attempts to hide from the world and his legacy are up-ended when a young mutant arrives, being pursued by dark forces.","2017-02-28","28,18,878","Logan","en","Logan",128.555807,2060,7.6
"87",1531264,"Mary Iannelli","Assistant Costume Designer","crew",263115,"In the near future, a weary Logan cares for an ailing Professor X in a hide out on the Mexican border. But Logan's attempts to hide from the world and his legacy are up-ended when a young mutant arrives, being pursued by dark forces.","2017-02-28","28,18,878","Logan","en","Logan",128.555807,2060,7.6
"88",1757622,"Mark D. Spain","Ager/Dyer","crew",263115,"In the near future, a weary Logan cares for an ailing Professor X in a hide out on the Mexican border. But Logan's attempts to hide from the world and his legacy are up-ended when a young mutant arrives, being pursued by dark forces.","2017-02-28","28,18,878","Logan","en","Logan",128.555807,2060,7.6
"89",1463800,"Nora Phillips Pedersen","Key Costumer","crew",263115,"In the near future, a weary Logan cares for an ailing Professor X in a hide out on the Mexican border. But Logan's attempts to hide from the world and his legacy are up-ended when a young mutant arrives, being pursued by dark forces.","2017-02-28","28,18,878","Logan","en","Logan",128.555807,2060,7.6
"90",1757623,"Melissa Binder","Ager/Dyer","crew",263115,"In the near future, a weary Logan cares for an ailing Professor X in a hide out on the Mexican border. But Logan's attempts to hide from the world and his legacy are up-ended when a young mutant arrives, being pursued by dark forces.","2017-02-28","28,18,878","Logan","en","Logan",128.555807,2060,7.6
"91",1579005,"Stuart Gordon Tribble","Key Costumer","crew",263115,"In the near future, a weary Logan cares for an ailing Professor X in a hide out on the Mexican border. But Logan's attempts to hide from the world and his legacy are up-ended when a young mutant arrives, being pursued by dark forces.","2017-02-28","28,18,878","Logan","en","Logan",128.555807,2060,7.6
"92",1407743,"Annette Farnsworth","Set Costumer","crew",263115,"In the near future, a weary Logan cares for an ailing Professor X in a hide out on the Mexican border. But Logan's attempts to hide from the world and his legacy are up-ended when a young mutant arrives, being pursued by dark forces.","2017-02-28","28,18,878","Logan","en","Logan",128.555807,2060,7.6
"93",1463801,"Giselle Spence","Seamstress","crew",263115,"In the near future, a weary Logan cares for an ailing Professor X in a hide out on the Mexican border. But Logan's attempts to hide from the world and his legacy are up-ended when a young mutant arrives, being pursued by dark forces.","2017-02-28","28,18,878","Logan","en","Logan",128.555807,2060,7.6
"94",1551818,"Nicole Garcea","Script Supervisor","crew",263115,"In the near future, a weary Logan cares for an ailing Professor X in a hide out on the Mexican border. But Logan's attempts to hide from the world and his legacy are up-ended when a young mutant arrives, being pursued by dark forces.","2017-02-28","28,18,878","Logan","en","Logan",128.555807,2060,7.6
"95",1400540,"Sheila Waldron","Script Supervisor","crew",263115,"In the near future, a weary Logan cares for an ailing Professor X in a hide out on the Mexican border. But Logan's attempts to hide from the world and his legacy are up-ended when a young mutant arrives, being pursued by dark forces.","2017-02-28","28,18,878","Logan","en","Logan",128.555807,2060,7.6
"96",1757624,"Aaron Wiener","Script Coordinator","crew",263115,"In the near future, a weary Logan cares for an ailing Professor X in a hide out on the Mexican border. But Logan's attempts to hide from the world and his legacy are up-ended when a young mutant arrives, being pursued by dark forces.","2017-02-28","28,18,878","Logan","en","Logan",128.555807,2060,7.6
"97",1757625,"Cory Fleming","Aerial Coordinator","crew",263115,"In the near future, a weary Logan cares for an ailing Professor X in a hide out on the Mexican border. But Logan's attempts to hide from the world and his legacy are up-ended when a young mutant arrives, being pursued by dark forces.","2017-02-28","28,18,878","Logan","en","Logan",128.555807,2060,7.6
